219258100  5   1   1    107.06   3.1    9.32 0.09 120-sec   
220396004  3   1   1     46.41   1.44   4.93 0.05 120-sec   
220471926  2   1   1     30.88   1.06   3.99 0.05 120-sec   
220596914  2   1   1     72.67   3.41   7.32 0.14 120-sec   
229137310  2   1   1     49.81   3.99   5.56 0.05 120-sec   
237342147  5   1   1     50.19   0.87   5.54 0.04 120-sec   
241392838  2   1   1     69.74   1.76   6.48 0.1  120-sec   
244203387  1   1   1     81.67   2.28   7.85 0.06 120-sec   
248341858  2   1   1     53.01   2.63   5.41 0.06 120-sec   
248384263  2   1   1    123.49   3.63  10.87 0.14 120-sec   
248944699  1   1   1     78.24   2.28   6.85 0.11 120-sec   
248948050  4   1   1     55.61   3.13   5.03 0.14 120-sec   
248952314  4   1   1    109.21   3.76   9.3  0.07 120-sec   
248987282  3   1   1    280.29   8.89  18.3  0.25 120-sec   
257421999  1   1   1     95.95   4.28   8.21 0.41 120-sec   
259513779  5   1   1     26.1    0.66   3.19 0.18 120-sec   
259543590  6   1   1     17.87   1.99   2.3  0.05 120-sec   
262499166  7   1   1     51.92   1.15   5.29 0.03 120-sec   
266854868  2   1   1    100.94   3.01   8.86 0.1  120-sec   
268530631  2   1   1     54.35   1.25   5.63 0.08 120-sec   
268638121  2   1   1     38.57   1.38   5.03 0.11 120-sec   
268752025  2   1   1     68.63   1.88   6.54 0.07 120-sec   
268805416  2   1   1     94.93   2.76   9.25 0.12 120-sec   
272431788 14   1   1     30.61   1.69   4.02 0.04 120-sec   
279343323  3   1   1     65.83   2.26   6.17 0.16 120-sec   
284082359  1   1   1    107.94   6.28   9.14 0.17 120-sec   
287589266 10   1   1     31.49   1.44   4.02 0.04 120-sec   
311884863  5   1   1     47.08   1.56   5.29 0.06 120-sec   
328100221  1   1   1    288.99  11.71  20.64 0.31 120-sec   
339728935 11   1   1    103.55   0.75   9.75 0.05 120-sec   
339729728  7   1   1    251.12   2.99  18.78 0.06 120-sec   
344368943  1   1   1     94.24   3.43   9.3  0.13 120-sec   
350764206  7   1   1     69.96   2.87   5.81 0.05 120-sec   
350954078  3   1   1     74.91   1.77   6.89 0.11 120-sec   
358710094  1   1   1     72.53   3.14   6.69 0.07 120-sec   
369480767  1   1   1     31.41   2.0    3.48 0.1  120-sec   
380880776  2   1   1     78.39   2.88   7.66 0.09 120-sec   
388816797  4   1   1     51.35   2.0    5.02 0.05 120-sec   
401871494  4   1   1     55.53   0.88   5.57 0.04 120-sec   
404467625  2   1   1     33.75   1.76   4.09 0.18 120-sec   
404746990  2   1   1     72.14   3.13   6.57 0.19 120-sec   
408108431  2   1   1     26.3    1.0    2.97 0.28 120-sec   
423386354  4   1   1     48.01   4.63   4.82 0.04 120-sec   
423663146  1   1   1    136.5    6.85  11.71 0.93 120-sec   
423699772  1   1   1     30.84   2.57   3.65 0.16 120-sec   
423752030  2   1   1    163.45   4.03  13.87 0.35 120-sec   
439400854  2   1   1     37.76   1.13   4.23 0.22 120-sec   
439455183  1   1   1    169.63   6.57  13.46 0.14 120-sec   
  4741962  2   1   1     58.93   4.06   6.07 0.3  120-sec   
  7447644  3   1   1     68.73   1.54   6.88 0.22 120-sec   
  7623299  4   1   1     44.22   1.49   4.56 0.06 120-sec   
  7696886  2   1   1     30.69   0.87   4.58 0.19 120-sec SB9
  7806907  4   1   1    175.89   4.88  13.34 0.09 120-sec   
  9940669  2   1   1     39.55   2.25   4.31 0.24 120-sec   
 23138009  2   1   1     92.28   2.7    8.63 0.12 120-sec   
 23168984  2   1   1    136.45   3.38  11.89 0.09 120-sec   
 29960007  1   1   1     26.33   0.89   2.43 0.03 120-sec   
 30400653  2   1   1    143.35   5.01  10.96 0.27 120-sec   
 31927660  4   1   1     40.69   1.81   4.01 0.06 120-sec   
 33834943  6   1   1     31.91   1.09   4.45 0.11 120-sec   
 36758306  2   1   1     89.58   3.83   7.88 0.08 120-sec   
 36830492  2   1   1     55.32   2.48   5.19 0.07 120-sec   
 36845050  2   1   1     56.23   3.83   5.4  0.06 120-sec   
 41338480 11   1   1     83.32   1.7    7.24 0.04 120-sec   
 44647864  3   1   1    301.7    4.85  21.29 0.25 120-sec   
 44737199  2   1   1     56.28   2.82   5.5  0.05 120-sec   
 44797698  3   1   1     32.9    1.54   4.11 0.1  120-sec   
 64105644  3   1   1     42.11   1.95   3.95 0.16 120-sec   
 65397954  1   1   1     62.04   2.45   6.36 0.1  120-sec   
 66604971  2   1   1     33.01   2.25   3.4  0.04 120-sec   
 71373815  2   1   1     98.59   2.25   9.03 0.15 120-sec   
 77230014  4   1   1     61.53   2.55   5.53 0.03 120-sec   
 77316282  4   1   1     34.67   2.34   3.92 0.08 120-sec   
 93060642  2   1   1    270.75   6.99  19.36 1.12 120-sec   
 94945079  2   1   1     46.31   4.96   5.78 0.16 120-sec   
 97490317  2   1   1    355.93  16.0   23.91 0.5  120-sec   
120977764  2   1   1     63.88   2.7    5.57 0.07 120-sec   
121157284  1   1   1     32.58   0.89   2.93 0.28 120-sec   
141307508  1   1   1    172.74   9.82  13.61 0.4  120-sec   
141326842  2   1   1     47.21   2.93   4.53 0.13 120-sec   
142939677  2   1   1    131.04   3.15  10.74 0.18 120-sec   
142958941  2   1   1     53.29   2.03   5.36 0.08 120-sec   
144602115  2   1   1     22.65   1.35   2.37 0.14 120-sec   
152504419  3   1   1     47.68   3.35   5.74 0.15 120-sec   
152505086  2   1   1     45.88   3.04   4.32 0.06 120-sec   
152509073  2   1   1     44.57   0.87   4.51 0.04 120-sec   
152590034  3   1   1     44.95   1.1    4.46 0.06 120-sec   
156217451  2   1   1     71.54   5.86   6.2  0.05 120-sec   
166791218  1   1   1     65.16   3.57   6.39 0.07 120-sec   
166851227  2   1   1     65.69   1.8    6.85 0.09 120-sec   
166851370  2   1   1     62.75   3.15   6.45 0.08 120-sec   
166932248  3   1   1     62.87   2.64   5.81 0.06 120-sec   
168697716  2   1   1     56.71   2.39   5.68 0.08 120-sec   
178287487  2   1   1     28.09   0.65   4.06 0.05 120-sec   
197803801  1   1   1     54.9    2.01   7.28 0.1  120-sec   
200280301  2   1   1     55.41   2.17   4.09 0.04 120-sec   
200394227  4   1   1     13.54   0.42   1.88 0.08 120-sec   
207242294  2   1   1     99.94   2.7    9.07 0.29 120-sec   
219160960  2   1   1     84.44   1.3    8.0  0.05 120-sec   
219362727  5   1   1     54.36   2.15   5.46 0.05 120-sec   
220459451 10   1   1     46.62   0.95   4.92 0.03 120-sec   
220597716  3   1   1     95.35   1.74   8.5  0.08 120-sec   
231721826  3   1   1     58.35   1.1    5.68 0.04 120-sec   
231725585  3   1   1     73.27   2.85   7.02 0.04 120-sec   
231805650  6   1   1     35.15   1.32   4.3  0.41 120-sec   
257604510  3   1   1     98.12   3.08   9.12 0.09 120-sec   
257636955  3   1   1     60.3    1.92   6.08 0.05 120-sec   
257643750  4   1   1     48.05   1.06   4.99 0.04 120-sec   
259590908  4   1   1     61.53   7.43   5.78 0.14 120-sec   
259593261  6   1   1     27.2    1.49   2.95 0.08 120-sec   
261255772  2   1   1    135.22   2.17  11.38 0.12 120-sec   
261417886  4   1   1     52.46   1.52   5.94 0.06 120-sec   
274135602  2   1   1     57.12   1.58   5.45 0.05 120-sec   
279054419  1   1   1     34.8    2.68   3.3  0.05 120-sec   
279432162  3   1   1     32.02   0.88   3.57 0.07 120-sec   
279486112  3   1   1     37.75   0.66   4.25 0.05 120-sec   
290753152  4   1   1      8.75   0.44   1.22 0.04 120-sec   
301057712  4   1   1     25.86   0.85   3.01 0.08 120-sec   
308305519  2   1   1     49.24   2.7    5.16 0.08 120-sec   
308305775  3   1   1     51.07   5.21   5.11 0.05 120-sec   
325707134  2   1   1     57.35   2.7    6.11 0.04 120-sec   
332890743  2   1   1    130.59   7.21  10.94 0.42 120-sec   
365301267  5   1   1     33.91   2.48   3.85 0.39 120-sec   
374997308 10   1   1    148.72   2.35  12.38 0.06 120-sec   
377058891  3   1   1     31.89   2.48   3.62 0.29 120-sec   
381001213  4   1   1     62.54   2.48   6.21 0.04 120-sec   
381003569  4   1   1     66.14   2.93   6.59 0.04 120-sec   
381188466  2   1   1     36.39   2.03   4.05 0.08 120-sec   
387495568  5   1   1                              120-sec   
388205206  9   1   1     87.41   1.23   8.14 0.06 120-sec   
420048415  1   1   1    100.43   3.12   8.95 0.08 120-sec   
422884466  2   1   1                              120-sec   
422916245  1   1   1     31.69   1.56   3.85 0.09 120-sec   
423439315  1   1   1    119.62   2.45   9.93 0.22 120-sec   
423441177  2   1   1     29.18   0.9    2.82 0.13 120-sec   
439915074  2   1   1     99.94   5.18   9.64 0.12 120-sec   
441130723  2   1   1     48.56   2.25   4.32 0.04 120-sec   
   612908  2   1   1    171.24   4.22  13.61 0.1  120-sec   
   775642  1   1   1     47.13   1.32   4.54 0.05 120-sec   
  1438254  1   1   1    164.72   6.83  12.3  0.4  120-sec   
  1518944  2   1   1     42.02   2.0    4.56 0.04 120-sec   
 13144843  1   1   1     44.92   1.32   4.25 0.11 120-sec   
 14162571  2   1   1     36.13   2.0    4.29 0.37 120-sec   
 14222170  2   1   1     52.36   1.56   4.82 0.06 120-sec   
 20231212  4   1   1     41.67   1.54   4.55 0.08 120-sec   
 21626625  4   1   1     32.89   1.98   4.16 0.07 120-sec   
 24531951  4   1   1     45.19   1.32   4.63 0.06 120-sec   
 24532699  4   1   1     53.97   2.42   5.0  0.08 120-sec   
 24608852  4   1   1     42.55   1.98   4.19 0.08 120-sec   
 24661681  3   1   1     69.49   1.78   6.32 0.11 120-sec   
 24664982  3   1   1                              120-sec   
 30948166  3   1   1    106.4    2.23   9.79 0.09 120-sec   
 31117771  3   1   1    402.43   6.02  25.73 0.16 120-sec   
 31193260  2   1   1     76.07   3.11   6.41 0.1  120-sec   
 31281062  3   1   1     30.61   1.78   3.54 0.06 120-sec   
 31387702  3   1   1     41.2    1.83   4.44 0.07 120-sec   
 32089250  3   1   1     57.25   1.37   6.15 0.05 120-sec   
 32608763  4   1   1     72.86   1.1    6.89 0.06 120-sec   
 32681771  4   1   1     13.67   1.32   1.79 0.08 120-sec   
 38014943  2   1   1    105.23   2.88   9.08 0.08 120-sec   
 38092692  2   1   1    189.72   3.55  15.09 0.12 120-sec   
 38127231  2   1   1     18.61   0.89   2.26 0.27 120-sec   
 41529498  2   1   1     90.12   2.3    7.97 0.07 120-sec   
 43530948  2   1   1     59.78   1.55   5.52 0.06 120-sec   
 49952922  1   1   1    207.51   4.01  14.88 0.11 120-sec   
 67745432  2   1   1     32.27   1.55   3.92 0.06 120-sec   
 77369902  3   1   1     42.25   1.91   4.16 0.12 120-sec   
 77703681  1   1   1     90.72   5.06   8.48 0.11 120-sec   
 77725168  3   1   1     33.7    2.23   3.35 0.03 120-sec   
 77957141  3   1   1    145.19   2.23  12.1  0.05 120-sec   
100512763  4   1   1     33.88   1.76   3.94 0.04 120-sec   
100532520  4   1   1     53.97   2.42   5.39 0.06 120-sec   
117650412  2   1   1     46.46   4.44   4.99 0.04 120-sec   
117763145  2   1   1     45.61   1.55   4.71 0.05 120-sec   
117845776  1   1   1     69.59   2.42   5.89 0.08 120-sec   
121550740  2   1   1    118.2    5.99   9.79 0.07 120-sec   
121714737  2   1   1     31.82   1.33   4.04 0.1  120-sec   
139761021  1   1   1     37.44   1.54   4.82 0.57 120-sec   
140288678  2   1   1     50.14   1.56   5.25 0.08 120-sec   
143399699  3   1   1     47.72   1.34   5.29 0.05 120-sec   
144486844  3   1   1    167.91   2.67  13.16 0.06 120-sec   
144518675  4   1   1     68.14   2.42   5.49 0.03 120-sec   
146419718  1   1   1    188.5    5.51  15.21 0.11 120-sec   
146442437  1   1   1     49.77   1.32   4.31 0.06 120-sec   
152373461  3   1   1     34.64   2.12   3.23 0.06 120-sec   
165119593  1   1   1    109.6    4.62   9.23 0.11 120-sec   
167799987  4   1   1    229.24   7.47  16.86 0.24 120-sec   
169320215  2   1   1     55.35   1.33   5.74 0.15 120-sec   
169343525  1   1   1     42.72   3.74   4.09 0.05 120-sec   
169417128  1   1   1     33.91   2.2    2.95 0.06 120-sec   
178244138  2   1   1     54.5    2.46   6.06 0.13 120-sec   
178365532  2   1   1    134.64   5.15  11.5  0.13 120-sec   
178774924  3   1   1     47.51   2.97   4.3  0.04 120-sec   
178828722  3   1   1     56.56   1.27   5.84 0.04 120-sec   
178937085  3   1   1     77.48   1.48   7.51 0.11 120-sec   
178995938  2   1   1     33.41   1.33   4.0  0.18 120-sec   
188988579  2   1   1     43.37   2.88   4.09 0.07 120-sec   
189020586  2   1   1    107.7    1.55  10.14 0.09 120-sec   
192847293  4   1   1     64.63   1.32   6.52 0.03 120-sec   
198075695  2   1   1     39.62   1.92   4.22 0.12 120-sec   
219160450  3   1   1     20.9    0.89   2.85 0.04 120-sec   
220476621  1   1   1    150.19   9.91  12.89 0.1  120-sec   
229083550  2   1   1     63.39   1.78   5.73 0.06 120-sec   
231306501  2   1   1     61.12   2.66   5.34 0.08 120-sec   
231813167  5   1   1     49.75   1.32   4.89 0.06 120-sec   
231961616  1   1   1     44.01   1.98   4.01 0.08 120-sec   
231966068  5   1   1     53.41   1.35   4.88 0.05 120-sec   
235078414  4   1   1     17.95   0.66   2.3  0.04 120-sec   
235079819  4   1   1     33.33   2.42   3.14 0.06 120-sec   
246902341  2   1   1     37.37   2.44   3.94 0.15 120-sec   
248436420  2   1   1     68.14   2.01   6.43 0.07 120-sec   
248445090  2   1   1    208.43   4.91  15.88 0.14 120-sec   
248646452  1   1   1     51.65   1.78   5.32 0.07 120-sec   
249029006  1   1   1     54.77   2.67   5.13 0.12 120-sec   
249069181  1   1   1     43.64   2.45   4.8  0.11 120-sec   
255559203 10   1   1     32.17   1.96   4.13 0.06 120-sec   
262400612  2   1   1     54.75   4.01   5.37 0.13 120-sec   
262504618  1   1   1     45.42   0.89   4.31 0.4  120-sec   
284624818  1   1   1     99.3    2.67   7.36 0.14 120-sec   
309718088  5   1   1     18.73   1.31   2.09 0.03 120-sec   
321126667  1   1   1     48.88   1.76   5.24 0.43 120-sec   
372955640  3   1   1     58.22   6.46   5.53 0.06 120-sec   
373109176  2   1   1     19.48   0.89   2.51 0.26 120-sec   
373363160  1   1   1     42.3    3.34   4.31 0.07 120-sec   
373491172  2   1   1     57.0    2.68   5.43 0.06 120-sec   
393492274  5   1   1     30.26   0.68   3.94 0.12 120-sec   
393749015  3   1   1    499.17  15.38  27.43 1.08 120-sec   
397050634  1   1   1     49.87   2.89   4.67 0.06 120-sec   
398906060  2   1   1     34.54   1.55   3.87 0.24 120-sec   
401926801  2   1   1    148.89   6.3   11.95 0.1  120-sec   
402146889  1   1   1     78.84   2.86   7.54 0.06 120-sec   
407992564  2   1   1    112.98   4.23  11.09 0.11 120-sec   
408077771  2   1   1    125.25   7.81   9.93 0.08 120-sec   
408219471  2   1   1    204.67   4.89  15.16 0.14 120-sec   
416741942  3   1   1     62.46   2.03   5.72 0.03 120-sec   
436637382  4   1   1     64.1    4.01   6.58 0.04 120-sec   
442922090  3   1   1     60.58   2.45   6.25 0.04 120-sec   
442959208  3   1   1     55.68   5.12   5.17 0.07 120-sec   
454150841  2   1   1     40.23   2.67   4.06 0.14 120-sec   
457143391  2   1   1     44.45   2.93   4.17 0.18 120-sec   
457167661  2   1   1    237.8    9.0   17.75 0.21 120-sec   
 11284143  2   1   1    240.71   5.58  16.92 0.17 120-sec   
 31402098  2   1   1     43.39   2.67   3.78 0.03 120-sec   
 33474500  3   1   1     31.74   1.39   3.94 0.09 120-sec   
 33517080  3   1   1     48.84   2.54   4.88 0.04 120-sec   
 33795219  1   1   1     40.4    4.25   4.22 0.18 120-sec   
 33994895  2   1   1     33.91   1.46   4.51 0.42 120-sec   
 34370769  2   1   1     50.44   2.92   4.9  0.06 120-sec   
 35239760  2   1   1     45.82   2.67   4.15 0.38 120-sec   
 42466889  2   1   1     46.55   1.46   5.31 0.04 120-sec   
 46745652  1   1   1     90.9    5.58   7.97 0.1  120-sec   
 48402361  3   1   1     40.54   2.12   3.69 0.12 120-sec SB9
 50585956  1   1   1     50.5    4.25   5.15 0.09 120-sec   
 51930263  2   1   1     45.39   2.9    4.42 0.06 120-sec   
 52646119  2   1   1     32.56   2.9    3.48 0.2  120-sec   
 53453845  2   1   1     20.21   0.97   1.96 0.03 120-sec   
 66917764  2   1   1     71.59   2.67   6.5  0.11 120-sec   
 72488367  1   1   1    205.73   7.97  15.96 0.34 120-sec   
 89296598  5   1   1     27.11   0.97   2.72 0.05 120-sec   
 93123542  3   1   1     40.06   2.54   3.82 0.05 120-sec   
 96861698  4   1   1     43.86   1.16   4.65 0.04 120-sec   
 96861978  2   1   1     58.94   2.42   4.82 0.05 120-sec   
102542088  2   1   1     57.25   2.67   4.82 0.13 120-sec   
117736668  2   1   1     47.32   4.36   4.76 0.06 120-sec   
119246946  3   1   1     46.99   2.36   4.59 0.16 120-sec   
119330732  1   1   1    337.56   8.77  21.29 0.19 120-sec   
119362415  3   1   1     16.4    0.94   1.68 0.02 120-sec   
123953887  1   1   1    105.79   2.13  10.48 0.14 120-sec   
124249687  2   1   1     52.41   2.18   5.07 0.06 120-sec   
124922609  3   1   1     57.99   1.18   6.19 0.07 120-sec   
143275486  3   1   1     13.25   0.69   1.99 0.03 120-sec   
147978082  1   1   1     82.4    2.92   6.78 0.08 120-sec   
148001905  4   1   1     29.99   2.08   3.68 0.06 120-sec   
150356135  3   1   1     35.19   1.99   4.09 0.33 120-sec   
157010816  4   1   1     40.16   2.31   4.53 0.92 120-sec   
157093552  4   1   1     68.48   2.54   6.11 0.05 120-sec   
157315238  1   1   1    255.16  10.37  17.96 0.19 120-sec   
157566248  2   1   1     45.39   1.45   4.94 0.09 120-sec   
160348018  1   1   1    284.41   9.83  20.11 1.67 120-sec   
170275849  3   1   1     51.8    3.06   5.32 0.07 120-sec   
172120568  2   1   1     37.16   2.9    3.41 0.05 120-sec   
172630791  2   1   1     49.47   1.94   5.35 0.07 120-sec   
199757587  1   1   1    109.51   2.92   9.54 0.09 120-sec   
206883949  2   1   1     66.0    4.38   5.82 0.06 120-sec   
220066480  2   1   1     29.5    3.64   3.29 0.24 120-sec   
220118643  2   1   1     48.01   1.22   5.35 0.1  120-sec   
231339777  3   1   1     81.4    3.06   7.85 0.12 120-sec   
232135717  1   1   1    219.02   4.25  17.09 0.3  120-sec   
234628921  2   1   1     43.64   1.94   5.94 0.14 120-sec   
237766772  1   1   1     43.06   2.92   4.33 0.17 120-sec   
237955524  5   1   1     65.01   1.64   5.91 0.04 120-sec   
238073682  5   1   1     56.45   0.93   5.55 0.04 120-sec   
247829471  5   1   1     83.5    5.59   7.21 0.04 120-sec   
274321940  2   1   1     70.13   8.27   5.82 0.05 120-sec   
281924940  8   1   1     53.4    0.75   5.42 0.04 120-sec   
282271804  2   1   1    140.39   5.35  11.65 0.16 120-sec   
288077896  1   1   1     53.69   1.86   5.35 0.3  120-sec   
300146024  2   1   1     40.72   1.94   4.14 0.09 120-sec   
317687947  2   1   1     28.08   3.4    3.7  0.1  120-sec   
345772918  2   1   1     21.72   1.21   3.13 0.27 120-sec   
365745981  2   1   1     56.67   2.91   5.8  0.06 120-sec   
403729413  1   1   1     54.22   4.52   5.01 0.08 120-sec   
415590003  4   1   1    243.46   5.59  18.62 0.26 120-sec   
434293476  4   1   1     68.58   3.19   6.1  0.15 120-sec   
461708105  1   1   1     38.81   1.06   3.66 0.21 120-sec   
  5102485  2   1   1     55.58   1.84   5.15 0.14 120-sec   
 18935791  1   1   1     83.77   2.37   7.37 0.07 120-sec   
 19064095  5   1   1     27.04   2.11   2.47 0.18 120-sec   
 19816156  2   1   1                              120-sec   
 26003354  2   1   1     51.44   1.87   4.61 0.29 120-sec   
 35419958  1   1   1     38.81   3.55   4.65 0.46 120-sec   
 53819246  2   1   1     33.67   4.46   3.51 0.04 120-sec   
 55669941  2   1   1     17.19   0.7    1.82 0.18 120-sec   
 56233362  2   1   1     80.83   2.11   7.59 0.13 120-sec   
 61679852  2   1   1    162.36   4.14  12.72 0.21 120-sec   
 69292626  5   1   1     53.97   1.4    5.64 0.05 120-sec   
 81056205  3   1   1     42.36   2.71   4.77 0.08 120-sec   
 88796572  2   1   1     50.03   2.81   4.09 0.38 120-sec   
119494175  1   1   1     41.18   2.13   3.29 0.17 120-sec   
123083143  2   1   1     69.25   3.28   5.42 0.06 120-sec   
147907443  1   1   1     58.22   2.6    5.34 0.03 120-sec   
149128126  3   1   1     51.08   1.84   5.24 0.06 120-sec   
149754465  2   1   1     52.28   2.07   3.91 0.19 120-sec   
149894112  3   1   1     67.03   2.76   6.56 0.07 120-sec   
177714986  2   1   1     54.2    3.22   6.17 0.07 120-sec   
182161229  4   1   1     30.54   0.91   2.98 0.04 120-sec   
186812304  3   1   1     71.06   1.87   6.64 0.06 120-sec   
237954124  4   1   1     16.96   1.35   2.28 0.03 120-sec   
238227102  3   1   1     56.81   2.56   4.81 0.05 120-sec   
260003139  2   1   1    162.36   2.76  12.98 0.24 120-sec   
264976173  2   1   1     40.6    2.11   4.12 0.08 120-sec   
268754714  5   1   1     55.05   0.68   5.75 0.05 120-sec   
269191540  1   1   1     85.2    4.5    6.29 0.05 120-sec   
274084227  1   1   1     54.9    1.89   4.69 0.14 120-sec   
285216601  3   1   1     39.76   1.36   4.31 0.04 120-sec   
291467551  2   1   1     13.21   0.46   1.69 0.02 120-sec   
291873144  1   1   1     57.27   1.42   6.86 0.17 120-sec   
294525367  2   1   1     43.66   3.51   4.06 0.05 120-sec   
296352323  3   1   1     17.81   1.15   2.71 0.04 120-sec   
306666732  4   1   1     64.32   2.4    6.39 0.11 120-sec   
317954604  2   1   1    219.2    5.98  16.54 0.11 120-sec   
319435882  4   1   1     16.51   0.9    2.23 0.03 120-sec   
319562970  2   1   1     35.27   1.15   4.1  0.06 120-sec   
319861904  3   1   1     34.37   1.36   3.82 0.05 120-sec   
339887586  7   1   1     16.87   0.89   2.35 0.02 120-sec   
341188017  9   1   1     17.11   0.68   2.35 0.06 120-sec   
409321615  3   1   1     41.15   2.94   4.27 0.03 120-sec   
409898155  2   1   1     65.83   2.99   6.21 0.05 120-sec   
425201533  2   1   1     44.53   2.53   4.13 0.13 120-sec   
431903810  1   1   1     42.12   1.42   5.02 0.07 120-sec   
443856358  1   1   1     43.07   1.66   3.76 0.04 120-sec   
  1194742  2   1   1    179.27   2.85  14.39 0.09 120-sec   
  3235394  2   1   1     23.43   0.91   3.06 0.1  120-sec   
  7895017  2   1   1    148.6    5.83  12.5  0.12 120-sec   
 24478533  2   1   1     51.06   1.81   5.46 0.07 120-sec   
 25096757  3   1   1     33.99   1.38   3.97 0.27 120-sec   
 25668673  2   1   1     47.89   2.04   4.57 0.25 120-sec   
 26121012  2   1   1    108.28   7.12   9.78 0.16 120-sec   
 28647110  1   1   1    148.42   5.17  11.3  0.16 120-sec   
 45410088  5   1   1     35.9    0.9    4.15 0.06 120-sec   
 46223891  3   1   1     24.68   1.33   2.86 0.04 120-sec   
 47055672  2   1   1     95.4    4.04   9.0  0.1  120-sec   
 51101875  2   1   1     96.87   9.33   8.3  0.05 120-sec   
 55251297  3   1   1    244.38   5.05  17.71 0.3  120-sec   
 60685415  2   1   1    104.43   4.99   8.87 0.1  120-sec   
 60788949  2   1   1     44.31   1.43   4.74 0.05 120-sec   
 76569867  4   1   1    181.4    2.97  13.65 0.1  120-sec   
 78135330  2   1   1     61.56   3.32   6.15 0.22 120-sec   
 92591522  2   1   1     47.44   2.04   4.85 0.08 120-sec   
122033613  4   1   1     21.15   1.35   2.52 0.12 120-sec   
142753747  2   1   1    121.06   6.89  10.01 0.14 120-sec   
143401454  4   1   1     90.95   1.66   8.48 0.08 120-sec   
146602156  2   1   1     79.12   2.85   7.18 0.07 120-sec   
149694551  2   1   1    164.71   6.06  12.2  0.07 120-sec   
173757551  1   1   1     58.24   3.05   5.84 0.17 120-sec   
185166645  3   1   1     40.7    1.38   3.7  0.11 120-sec   
190126209  2   1   1    100.87   3.17   7.57 0.08 120-sec   
190454478  2   1   1     46.3    1.81   4.39 0.08 120-sec   
191929687  3   1   1    275.95   3.46  20.02 0.19 120-sec   
257991003  1   1   1     67.64   3.76   6.03 0.05 120-sec   
262586774  1   1   1     61.53   2.11   6.47 0.08 120-sec   
262606575  1   1   1    146.55   8.92  10.92 0.13 120-sec   
262687961  4   1   1    105.68   3.08   8.92 0.09 120-sec   
264770836  2   1   1    150.91   3.85  11.38 0.09 120-sec   
267682770  2   1   1     43.81   3.62   4.77 0.05 120-sec   
270455852  2   1   1     25.06   1.17   3.3  0.1  120-sec   
275250249  4   1   1     40.92   2.61   4.71 0.06 120-sec   
277712375  1   1   1     73.27   4.46   7.67 0.34 120-sec   
277810712  4   1   1                              120-sec   
290588818  2   1   1    177.09   3.8   13.74 0.14 120-sec   
291552985  1   1   1     93.0    2.58   7.59 0.13 120-sec   
309855575  4   1   1     30.26   1.3    3.81 0.08 120-sec   
323523846  5   1   1     81.93   4.66   7.24 0.03 120-sec   
345073100  3   1   1    217.12  10.2   15.16 0.09 120-sec   
347445677  2   1   1     64.83   3.32   5.37 0.06 120-sec   
348683279  2   1   1     99.43   4.9    8.68 0.1  120-sec   
350934641  6   1   1     51.56   1.96   5.4  0.07 120-sec   
356342720  2   1   1    109.96   2.85   9.65 0.09 120-sec   
382903517  3   1   1     54.62   0.93   5.71 0.11 120-sec   
384854110  3   1   1     43.83   1.87   4.15 0.59 120-sec   
400927817  2   1   1    144.34   7.47  11.25 0.06 120-sec   
405296701  2   1   1     39.97   1.63   5.55 0.15 120-sec   
405800792  1   1   1    154.06   4.23  12.72 0.19 120-sec   
413276333  2   1   1    119.88   4.98  10.29 0.08 120-sec   
447916060  2   1   1     51.38   2.83   5.64 0.06 120-sec   
  1009252  4   1   1     34.6    2.17   3.89 0.13 120-sec   
 19678267  1   1   1     62.56   3.13   6.57 0.23 120-sec   
 20324259  2   1   1     46.1    1.69   5.14 0.04 120-sec   
 20428266  2   1   1     38.88   1.44   5.03 0.2  120-sec   
 23351046  2   1   1     63.89   1.35   6.5  0.05 120-sec   
 29916364  2   1   1     52.62   1.8    5.98 0.13 120-sec   
 32651288  3   1   1     25.83   0.93   3.19 0.04 120-sec   
 36705488  1   1   1     48.63   1.93   5.23 0.11 120-sec   
 36880653  2   1   1     57.92   2.4    7.02 0.09 120-sec   
 36893412  1   1   1     60.99   2.64   6.14 0.05 120-sec   
 36946032  2   1   1     48.56   1.92   5.0  0.43 120-sec   
 38160002  4   1   1     95.5    4.56   8.21 0.06 120-sec   
 38633003  1   1   1     33.36   1.23   2.94 0.25 120-sec   
 47384311  3   1   1    106.14   3.6    8.03 0.12 120-sec   
 48337656  1   1   1     31.76   1.44   4.5  0.12 120-sec   
 52163947  2   1   1     59.76   1.45   6.11 0.09 120-sec   
 53178442  4   1   1    253.02   4.82  18.62 0.14 120-sec   
 53668717  2   1   1    134.26   5.06  11.1  0.08 120-sec   
 53956054  1   1   1     59.9    2.64   5.53 0.05 120-sec   
 54254220  1   1   1     45.05   1.92   3.9  0.07 120-sec   
 54257454  2   1   1     35.04   1.2    5.22 0.2  120-sec   
 54986760  2   1   1     69.43   2.64   6.56 0.08 120-sec   
 55238937  1   1   1     42.74   3.6    4.26 0.26 120-sec   
 57139333  2   1   1     45.62   1.93   4.44 0.28 120-sec   
 71491910  1   1   1     65.75   4.32   6.04 0.16 120-sec   
 82900776  2   1   1    179.02   3.74  13.84 0.07 120-sec   
 93205987  2   1   1     17.42   1.19   2.52 0.08 120-sec   
101134898  2   1   1    110.35   4.32   7.56 0.07 120-sec SB9
101585653  1   1   1    150.61  10.11  11.92 0.11 120-sec   
102196778  1   1   1     87.98   3.83   8.15 0.1  120-sec   
